20150301	2015-03-23	2015-04-11	334.7
20150301	2015-03-24	2015-03-24	367.6
20150301	2015-03-24	2015-03-27	414.2
20150301	2015-03-24	2015-03-28	374.2
20150301	2015-03-24	2015-03-31	355.2
20150301	2015-03-24	2015-04-12	431.2
20150301	2015-03-24	2015-04-16	350.2
20150301	2015-03-24	2015-04-19	349.2
20150301	2015-03-24	2015-04-20	349.2
20150301	2015-03-25	2015-03-28	538.2
20150301	2015-03-25	2015-03-29	493.2
20150301	2015-03-25	2015-03-30	355.2
20150301	2015-03-25	2015-04-01	339.2
20150301	2015-03-25	2015-04-02	374.2
20150301	2015-03-25	2015-04-04	358.2
20150301	2015-03-25	2015-04-05	461.2
20150301	2015-03-25	2015-04-06	387.2
20150301	2015-03-25	2015-04-08	355.2
20150301	2015-03-25	2015-04-15	349.2
20150301	2015-03-26	2015-03-29	343.2
20150301	2015-03-26	2015-03-30	343.2
20150301	2015-03-26	2015-03-31	355.2
20150301	2015-03-26	2015-04-01	387.2
20150301	2015-03-26	2015-04-02	406.2
20150301	2015-03-26	2015-04-07	396.2
20150301	2015-03-26	2015-04-12	349.2
20150301	2015-03-26	2015-04-13	351.1
20150301	2015-03-27	2015-03-29	511.2
20150301	2015-03-27	2015-03-30	387.2
20150301	2015-03-27	2015-03-31	349.2
20150301	2015-03-27	2015-04-01	387.2
20150301	2015-03-27	2015-04-03	432.2
20150301	2015-03-27	2015-04-04	504.2
20150301	2015-03-27	2015-04-05	486.2
20150301	2015-03-27	2015-04-06	511.2
20150301	2015-03-27	2015-04-20	350.2
20150301	2015-03-27	2015-04-26	324.2
20150301	2015-03-28	2015-03-31	355.2
20150301	2015-03-28	2015-04-01	387.2
20150301	2015-03-28	2015-04-02	432.2
20150301	2015-03-28	2015-04-04	422.2
20150301	2015-03-28	2015-04-05	479.76
20150301	2015-03-29	2015-04-02	505.2
20150301	2015-03-29	2015-04-03	445.2
20150301	2015-03-29	2015-04-04	422.2
20150301	2015-03-29	2015-04-12	477.2
20150301	2015-03-30	2015-04-01	355.2
20150301	2015-03-30	2015-04-03	401.2
20150301	2015-03-30	2015-04-06	355.2
20150301	2015-03-31	2015-04-05	394.2
20150301	2015-03-31	2015-04-14	349.2
20150301	2015-04-01	2015-04-04	396.2
20150301	2015-04-01	2015-04-05	355.2
20150301	2015-04-01	2015-04-06	198.1
20150301	2015-04-01	2015-04-07	355.2
20150301	2015-04-01	2015-04-08	355.2
20150301	2015-04-01	2015-04-12	418.7
20150301	2015-04-01	2015-04-13	349.2
20150301	2015-04-01	2015-04-15	334.2
20150301	2015-04-02	2015-04-05	394.2
20150301	2015-04-02	2015-04-06	324.2
20150301	2015-04-02	2015-04-07	343.2
20150301	2015-04-02	2015-04-08	355.2
20150301	2015-04-02	2015-04-11	376.2
20150301	2015-04-02	2015-04-13	349.2
20150301	2015-04-03	2015-04-05	324.2
20150301	2015-04-03	2015-04-06	387.2
20150301	2015-04-03	2015-04-07	339.2
20150301	2015-04-03	2015-04-08	355.2
20150301	2015-04-03	2015-04-09	355.2
20150301	2015-04-03	2015-04-11	367.95
20150301	2015-04-03	2015-04-12	401.2
20150301	2015-04-03	2015-04-13	331.2
20150301	2015-04-04	2015-04-07	376.2
20150301	2015-04-04	2015-04-09	377.1
20150301	2015-04-04	2015-04-11	391.58
20150301	2015-04-04	2015-04-14	358.7
20150301	2015-04-05	2015-04-05	445.5
20150301	2015-04-05	2015-04-08	370.5
20150301	2015-04-05	2015-04-10	377.95
20150301	2015-04-05	2015-04-11	377.95
20150301	2015-04-05	2015-04-12	402.2
20150301	2015-04-06	2015-04-09	355.2
20150301	2015-04-06	2015-04-10	355.2
20150301	2015-04-06	2015-04-13	349.2
20150301	2015-04-06	2015-04-21	349.2
20150301	2015-04-07	2015-04-10	374.2
20150301	2015-04-07	2015-04-12	431.2
20150301	2015-04-07	2015-04-13	349.2
20150301	2015-04-08	2015-04-09	355.2
20150301	2015-04-08	2015-04-11	376.2
20150301	2015-04-08	2015-04-12	343.2
20150301	2015-04-08	2015-04-13	340.2
20150301	2015-04-08	2015-04-15	340.2
20150301	2015-04-08	2015-04-17	349.2
20150301	2015-04-09	2015-04-12	293.2
20150301	2015-04-09	2015-04-13	293.2
20150301	2015-04-09	2015-04-14	293.2
20150301	2015-04-10	2015-04-12	439.7
20150301	2015-04-10	2015-04-13	338.7
20150301	2015-04-10	2015-04-14	343.2
20150301	2015-04-10	2015-04-15	340.2
20150301	2015-04-10	2015-04-17	371.7
20150301	2015-04-10	2015-04-18	293.2
20150301	2015-04-10	2015-04-19	349.2
20150301	2015-04-10	2015-04-20	293.2
20150301	2015-04-10	2015-05-07	349.2
20150301	2015-04-11	2015-04-11	349.2
20150301	2015-04-11	2015-04-12	324.2
20150301	2015-04-11	2015-04-14	350.2
20150301	2015-04-11	2015-04-16	350.2
20150301	2015-04-11	2015-04-18	293.2
20150301	2015-04-12	2015-04-15	465.2
20150301	2015-04-12	2015-04-16	465.2
20150301	2015-04-12	2015-04-17	446.7
20150301	2015-04-12	2015-04-18	293.2
20150301	2015-04-13	2015-04-17	345.7
20150301	2015-04-13	2015-04-20	324.2
20150301	2015-04-14	2015-04-21	338.2
20150301	2015-04-14	2015-04-22	324.2
20150301	2015-04-14	2015-04-30	359.6
20150301	2015-04-14	2015-05-01	324.2
20150301	2015-04-15	2015-04-17	367.2
20150301	2015-04-15	2015-04-18	367.2
20150301	2015-04-15	2015-04-19	324.2
20150301	2015-04-15	2015-04-20	309.7
20150301	2015-04-15	2015-04-21	338.2
20150301	2015-04-15	2015-04-22	778.7
20150301	2015-04-15	2015-04-24	431.2
20150301	2015-04-15	2015-04-26	466.2
20150301	2015-04-16	2015-04-16	431.2
20150301	2015-04-16	2015-04-18	381.2
20150301	2015-04-16	2015-04-19	324.2
20150301	2015-04-16	2015-04-20	324.2
20150301	2015-04-16	2015-04-21	428.7
20150301	2015-04-16	2015-04-22	381.2
20150301	2015-04-16	2015-04-23	324.2
